ticket_id,sport,market,american_odds,implied_prob,is_home,is_favorite,public_pct,line_move,clv_cents,hours_to_start,stake_usd,rest_days,injury_star,weather_flag,live_bet,result
105895,NHL,total,-110,0.5238,1,1,73.3,-0.25,-13.6,14.7,47.73,2,0,0,0,Lost
105896,NFL,total,-110,0.5238,0,1,90.4,1.36,-32.4,39.3,27.37,3,0,0,0,Lost
105897,NHL,spread,-110,0.5238,0,1,74.8,-1.55,1.0,42.6,26.06,2,0,0,0,Lost
105898,NBA,total,-110,0.5238,0,0,56.6,-0.31,-3.5,24.5,66.59,2,0,0,1,Won
105899,NFL,spread,-115,0.5349,0,1,59.4,-0.13,8.1,39.3,125.67,4,0,0,0,Won
105900,NHL,moneyline,150,0.4,0,0,51.1,-0.44,6.9,27.1,52.19,2,0,0,0,Won
105901,NFL,moneyline,110,0.4762,1,0,73.5,1.37,1.7,17.2,20.3,1,0,0,0,Won
105902,NFL,total,-115,0.5349,1,1,87.1,1.29,-2.5,40.2,5.79,2,0,0,0,Lost
105903,NHL,spread,-105,0.5122,0,0,70.0,-0.38,-21.4,7.1,54.17,2,0,0,0,Won
105904,NBA,total,-120,0.5455,0,0,20.0,-0.98,19.7,7.0,31.54,1,0,0,0,Won
105905,Soccer,spread,-110,0.5238,1,1,39.0,1.49,-10.6,25.7,14.28,1,0,0,0,Lost
105906,MLB,moneyline,150,0.4,0,0,54.9,0.8,-9.3,8.9,18.31,2,0,0,0,Lost
105907,MLB,moneyline,-250,0.7143,0,1,61.0,0.07,-5.5,34.5,124.26,1,0,0,1,Lost
105908,NBA,total,-115,0.5349,1,0,58.2,0.66,-1.3,20.6,74.07,1,0,0,1,Lost
105909,NFL,total,-110,0.5238,0,1,81.0,0.71,-9.3,96.0,87.86,2,1,1,0,Lost
105910,Soccer,total,-105,0.5122,0,1,80.4,-0.89,-12.2,6.8,81.78,1,0,0,0,Won
105911,NFL,moneyline,110,0.4762,1,0,60.1,-0.65,8.1,38.0,38.43,4,0,0,0,Lost
105912,NBA,spread,-110,0.5238,1,1,47.7,0.13,-17.5,10.5,11.22,2,0,0,1,Lost
105913,NFL,total,-115,0.5349,1,1,51.2,-1.91,-6.5,21.4,33.18,1,1,0,0,Won
105914,NFL,moneyline,-130,0.5652,0,1,66.8,-0.29,-26.7,31.7,55.9,1,0,1,0,Lost
105915,MLB,spread,-115,0.5349,1,0,60.0,-0.86,-13.9,23.5,26.89,1,0,0,0,Won
105916,NHL,moneyline,180,0.3571,0,0,43.4,0.2,-20.3,26.0,38.62,1,0,0,0,Won
105917,NHL,spread,-110,0.5238,1,0,65.9,-1.23,7.3,24.0,51.03,1,0,0,1,Lost
105918,Soccer,moneyline,220,0.3125,0,0,37.0,0.49,6.7,13.3,75.26,0,0,0,0,Lost
105919,NBA,spread,-110,0.5238,1,1,34.0,0.4,-5.2,35.6,73.6,1,0,0,0,Lost
105920,NBA,spread,-110,0.5238,0,1,55.5,-0.0,-39.9,37.3,21.19,0,0,0,0,Lost
105921,NFL,total,-110,0.5238,1,0,74.5,0.42,-23.8,12.2,8.56,2,0,0,0,Lost
105922,NHL,total,-120,0.5455,1,1,84.3,0.64,-18.7,8.1,129.03,1,0,0,0,Lost
105923,NBA,moneyline,130,0.4348,0,0,38.9,-0.22,0.2,21.1,40.76,0,1,0,0,Lost
105924,MLB,total,-110,0.5238,0,1,44.8,0.17,7.6,19.9,22.72,2,0,0,0,Lost
105925,NFL,spread,-110,0.5238,0,0,67.1,-0.76,-18.8,3.9,5.13,2,0,1,0,Lost
105926,NHL,spread,-110,0.5238,1,1,60.7,-0.64,-17.7,20.2,59.08,1,0,0,0,Lost
105927,NHL,total,-120,0.5455,1,1,82.4,1.68,-25.6,8.0,48.0,3,0,0,0,Won
105928,Soccer,moneyline,-130,0.5652,1,1,74.9,-0.17,-5.5,2.9,23.05,1,0,1,0,Lost
105929,NFL,total,-115,0.5349,1,0,69.0,-0.07,-27.5,23.4,43.21,2,1,1,0,Lost
105930,Soccer,spread,-110,0.5238,0,0,48.1,-0.08,-22.7,5.5,114.38,3,0,0,0,Lost
105931,NFL,spread,-110,0.5238,0,0,63.3,0.35,4.2,52.5,9.0,0,0,0,0,Lost
105932,NBA,spread,-120,0.5455,0,1,90.2,-0.57,12.8,33.3,87.32,0,0,0,0,Won
105933,NFL,total,-105,0.5122,0,0,59.7,-0.5,-0.7,20.5,12.37,2,0,0,0,Won
105934,NFL,spread,-105,0.5122,0,1,65.5,1.06,-5.3,57.6,9.76,1,0,0,0,Lost
105935,MLB,moneyline,-150,0.6,0,1,57.8,-1.46,24.6,39.2,23.23,1,0,0,0,Won
105936,NFL,spread,-105,0.5122,1,0,38.8,0.23,-1.8,7.4,109.93,3,0,0,1,Lost
105937,NBA,moneyline,250,0.2857,0,0,44.8,-0.85,-7.7,40.9,14.33,2,0,0,0,Lost
105938,MLB,spread,-110,0.5238,1,0,44.3,-2.09,-7.9,8.9,26.29,3,0,0,0,Won
105939,NHL,total,-110,0.5238,0,1,46.3,0.05,16.5,37.6,7.36,1,0,0,0,Won
105940,MLB,moneyline,220,0.3125,1,0,36.5,-1.17,11.0,11.3,49.05,2,0,0,0,Lost
105941,MLB,spread,-110,0.5238,1,1,33.6,-1.23,10.8,5.3,13.31,3,0,0,0,Won
105942,NFL,spread,-110,0.5238,1,1,56.6,2.83,2.4,24.1,19.44,1,0,1,0,Won
105943,NHL,spread,-105,0.5122,1,1,74.1,0.62,-11.0,10.7,70.49,2,1,0,0,Lost
105944,NFL,moneyline,250,0.2857,0,0,54.2,0.58,-5.4,43.5,15.69,1,0,0,0,Won
105945,NFL,total,-110,0.5238,1,0,54.3,-0.07,-13.1,53.3,44.84,0,0,0,0,Lost
105946,NFL,spread,-110,0.5238,0,0,67.2,-1.31,-6.3,3.5,40.37,2,0,1,0,Lost
105947,MLB,moneyline,-130,0.5652,1,1,83.3,-0.15,-2.1,16.4,37.62,1,0,0,0,Lost
105948,NBA,spread,-110,0.5238,0,0,85.3,-0.48,-7.8,29.5,11.33,1,0,0,0,Lost
105949,MLB,total,-120,0.5455,0,0,56.7,-2.04,8.2,18.4,35.51,4,0,0,0,Lost
105950,NBA,total,-110,0.5238,1,1,62.6,1.96,1.7,18.8,25.23,1,0,0,0,Won
105951,NBA,total,-105,0.5122,1,0,53.0,-0.1,0.8,21.0,23.13,3,0,0,1,Lost
105952,NBA,spread,-120,0.5455,1,0,65.1,-0.92,-11.9,3.9,59.32,2,1,0,0,Lost
105953,NFL,spread,-110,0.5238,1,1,64.1,0.21,-16.2,69.3,9.03,0,0,0,0,Won
105954,NBA,total,-105,0.5122,0,0,56.2,-1.47,-15.0,29.8,16.09,3,0,0,1,Won
105955,MLB,spread,-115,0.5349,1,0,54.0,-1.0,11.6,9.2,29.61,0,0,0,0,Won
105956,MLB,moneyline,220,0.3125,0,0,43.7,1.63,-22.2,8.4,127.29,2,0,1,1,Lost
105957,NFL,total,-115,0.5349,0,0,30.0,-0.49,6.8,35.9,5.36,1,0,1,0,Lost
105958,MLB,total,-120,0.5455,0,0,47.0,-0.01,0.8,20.8,36.08,1,0,0,0,Won
105959,NBA,moneyline,130,0.4348,1,0,75.5,0.03,-13.7,22.8,25.25,1,0,0,0,Lost
105960,NFL,moneyline,-150,0.6,0,1,82.9,-0.16,-5.9,27.1,61.52,1,0,0,0,Lost
105961,NFL,total,-115,0.5349,0,0,69.3,-0.62,0.6,20.2,15.16,3,0,0,1,Lost
105962,NBA,spread,-115,0.5349,0,0,52.1,2.38,-15.4,3.0,24.61,2,0,0,0,Won
105963,NBA,total,-115,0.5349,0,0,48.5,-0.77,-11.0,11.4,12.76,2,1,0,0,Won
105964,MLB,spread,-105,0.5122,1,1,82.5,-0.92,-7.1,27.2,20.16,2,0,0,0,Lost
105965,NFL,total,-110,0.5238,0,0,45.0,0.53,-2.7,29.4,54.58,3,0,0,0,Lost
105966,NHL,total,-110,0.5238,1,1,66.5,-1.28,-18.6,10.7,44.07,2,0,0,0,Won
105967,NBA,moneyline,-250,0.7143,0,1,86.3,1.08,-5.5,15.9,23.18,4,0,0,0,Lost
105968,MLB,spread,-110,0.5238,0,0,56.5,-0.23,-1.0,46.9,70.06,1,0,0,0,Lost
105969,NHL,spread,-110,0.5238,1,0,54.5,0.12,9.5,58.3,302.02,4,0,0,0,Won
105970,NBA,total,-110,0.5238,0,1,79.9,0.34,-6.8,22.1,14.11,2,0,0,0,Lost
105971,NFL,moneyline,110,0.4762,0,0,58.9,-0.38,-7.3,36.6,49.39,1,0,0,0,Lost
105972,NBA,spread,-110,0.5238,0,1,68.4,1.03,6.7,22.6,31.46,2,0,0,0,Won
105973,Soccer,total,-110,0.5238,0,1,84.2,0.7,6.9,31.0,84.03,2,0,0,0,Lost
105974,Soccer,total,-110,0.5238,1,1,35.5,0.71,-13.1,16.3,17.77,1,1,0,0,Lost
105975,NFL,total,-110,0.5238,1,1,70.3,-1.53,-8.8,9.6,77.86,2,0,0,0,Won
105976,NHL,moneyline,220,0.3125,0,0,48.8,-0.36,-27.9,86.9,27.13,0,0,0,0,Lost
105977,NBA,total,-110,0.5238,1,1,63.5,-0.04,-14.1,83.1,24.08,1,0,0,0,Lost
105978,NFL,total,-110,0.5238,0,0,59.4,1.8,15.3,16.9,34.93,0,0,0,0,Won
105979,MLB,spread,-105,0.5122,1,0,46.9,-1.48,-15.5,23.5,34.85,1,0,0,0,Won
105980,NBA,total,-105,0.5122,1,0,60.7,-0.7,3.0,19.2,12.73,4,1,0,0,Lost
105981,NBA,moneyline,130,0.4348,0,0,62.6,1.1,2.3,17.3,30.9,1,0,0,0,Lost
105982,NHL,total,-110,0.5238,1,0,60.4,-1.02,-9.6,17.9,107.0,2,1,0,0,Lost
105983,NBA,total,-110,0.5238,0,0,59.3,-0.72,-8.0,47.3,9.91,2,0,0,0,Lost
105984,MLB,moneyline,250,0.2857,1,0,53.6,1.75,14.1,6.3,46.91,2,0,0,0,Won
105985,NBA,spread,-110,0.5238,1,1,64.8,0.46,8.7,9.5,78.97,1,0,0,0,Lost
105986,NFL,spread,-115,0.5349,0,1,67.0,0.97,24.3,38.1,29.16,0,0,0,0,Won
105987,NBA,spread,-110,0.5238,1,1,54.7,0.86,-33.3,19.5,24.02,2,0,0,0,Lost
105988,Soccer,moneyline,220,0.3125,0,0,73.2,0.05,-0.2,52.8,30.27,2,0,1,0,Lost
105989,NBA,total,-110,0.5238,0,0,56.9,0.08,-31.2,18.2,12.39,1,0,0,0,Won
105990,NFL,spread,-110,0.5238,1,1,61.2,1.02,-3.1,23.5,24.65,4,0,0,0,Lost
105991,MLB,spread,-110,0.5238,1,0,59.8,-0.92,-5.3,14.2,151.61,1,1,0,1,Lost
105992,Soccer,moneyline,220,0.3125,0,0,56.6,1.8,-16.4,57.6,26.57,0,0,0,0,Won
105993,Soccer,spread,-120,0.5455,1,0,72.9,-0.63,-13.9,37.3,30.37,1,0,0,1,Lost
105994,MLB,spread,-110,0.5238,1,0,65.7,1.03,-6.3,6.2,12.35,4,1,1,0,Lost
105995,NBA,spread,-115,0.5349,1,0,59.1,0.5,2.6,29.9,44.02,2,0,0,0,Won
105996,MLB,moneyline,-130,0.5652,1,1,74.3,-0.53,-20.4,43.4,11.0,3,0,0,0,Won
105997,NHL,moneyline,220,0.3125,0,0,60.8,0.48,-11.5,16.6,24.84,4,0,0,1,Lost
105998,Soccer,total,-115,0.5349,0,0,44.2,0.15,3.6,32.0,5.0,2,0,0,0,Won
105999,NHL,spread,-110,0.5238,1,1,76.7,-1.81,2.0,55.1,30.66,1,0,0,0,Lost
106000,NBA,spread,-110,0.5238,1,1,43.2,0.05,28.9,15.6,34.88,3,1,0,0,Won
106001,NFL,total,-110,0.5238,1,0,18.0,-1.22,5.3,23.3,14.68,1,1,0,0,Won
106002,MLB,total,-115,0.5349,0,0,63.4,0.49,4.9,11.1,18.0,2,0,0,0,Lost
106003,NFL,spread,-110,0.5238,0,0,63.3,-0.19,-5.4,27.7,15.65,0,0,0,1,Lost
106004,NFL,total,-110,0.5238,0,1,70.5,0.98,14.1,7.3,56.73,1,0,0,1,Lost
106005,NBA,total,-105,0.5122,0,1,82.7,-0.71,-17.9,31.3,17.89,2,0,0,0,Won
106006,MLB,total,-115,0.5349,0,0,54.7,-1.37,-3.5,68.5,111.01,2,0,0,0,Lost
106007,NHL,spread,-110,0.5238,0,0,53.5,-1.14,0.3,7.8,116.46,3,0,0,1,Won
106008,NHL,spread,-110,0.5238,1,0,67.6,2.07,3.2,57.4,31.57,0,0,0,0,Won
106009,NHL,spread,-110,0.5238,0,1,57.4,3.28,8.5,17.0,129.69,3,0,0,0,Won
106010,NHL,total,-105,0.5122,1,0,55.1,2.09,-5.1,9.8,118.72,2,0,0,0,Lost
106011,MLB,total,-110,0.5238,0,0,58.0,-1.64,8.0,14.5,43.81,3,0,0,1,Won
106012,NFL,spread,-110,0.5238,1,1,70.0,-1.39,-19.7,18.1,12.9,2,0,0,0,Won
106013,MLB,spread,-110,0.5238,0,1,59.0,-1.03,0.3,12.4,42.44,2,1,0,0,Lost
106014,NFL,spread,-110,0.5238,1,1,60.1,0.9,-25.3,49.2,37.13,0,0,0,0,Lost
106015,NFL,moneyline,130,0.4348,0,0,44.6,2.23,-5.4,13.8,17.92,3,0,0,0,Won
106016,NFL,total,-110,0.5238,1,1,56.6,1.05,27.3,23.5,202.57,0,0,0,0,Won
106017,NHL,spread,-115,0.5349,1,0,79.8,0.11,-3.5,96.0,55.24,2,0,0,1,Won
106018,NHL,moneyline,180,0.3571,1,0,54.8,-0.99,-8.4,15.1,9.66,1,0,0,0,Won
106019,Soccer,moneyline,-150,0.6,1,1,68.3,-0.23,3.5,11.4,44.22,0,0,0,0,Lost
106020,Soccer,total,-115,0.5349,1,1,48.1,0.22,-3.3,12.5,31.61,1,0,0,1,Won
106021,Soccer,total,-110,0.5238,1,1,92.0,0.92,-20.2,48.1,45.69,0,0,0,0,Lost
106022,NFL,spread,-120,0.5455,0,1,55.7,-0.42,-24.8,16.2,25.65,1,0,0,0,Won
106023,Soccer,moneyline,150,0.4,0,0,43.9,0.44,-2.8,22.2,9.09,1,1,0,0,Lost
106024,NHL,total,-115,0.5349,1,1,65.3,0.36,-5.0,9.3,82.4,2,0,0,0,Lost
106025,Soccer,total,-110,0.5238,0,0,47.3,0.11,-5.7,13.4,165.98,1,0,1,0,Lost
106026,NFL,moneyline,250,0.2857,1,0,62.4,-0.45,7.4,41.6,20.26,1,0,1,0,Won
106027,NFL,spread,-110,0.5238,1,0,39.9,0.16,20.0,4.7,26.36,2,0,0,0,Lost
106028,Soccer,moneyline,220,0.3125,0,0,71.6,-0.17,6.2,3.5,87.67,1,0,0,0,Lost
106029,NFL,moneyline,130,0.4348,1,0,69.3,-0.88,-6.5,11.1,19.13,1,0,0,0,Lost
106030,NBA,spread,-110,0.5238,1,1,64.6,1.01,-0.8,12.1,67.68,2,0,0,0,Lost
106031,NBA,total,-110,0.5238,0,1,46.1,1.79,10.9,13.6,28.13,1,0,0,0,Won
106032,NFL,spread,-110,0.5238,1,1,56.3,0.28,8.2,13.9,13.93,1,0,0,0,Won
106033,NFL,total,-110,0.5238,1,1,66.8,0.02,4.6,17.5,17.3,2,0,0,0,Won
106034,Soccer,spread,-110,0.5238,0,0,43.5,0.82,-8.1,11.9,28.8,1,1,0,0,Won
106035,Soccer,spread,-110,0.5238,1,1,53.4,0.3,10.9,58.8,30.97,1,0,0,0,Lost
106036,Soccer,moneyline,150,0.4,1,0,70.6,1.14,14.6,36.3,10.09,2,0,1,0,Won
106037,NBA,moneyline,130,0.4348,1,0,59.9,0.08,8.3,15.5,36.11,1,0,0,0,Won
106038,NFL,total,-105,0.5122,0,0,59.5,0.59,33.8,39.2,5.0,1,0,0,0,Lost
106039,NBA,moneyline,-120,0.5455,1,1,72.3,1.87,3.5,1.7,56.77,4,0,0,0,Won
106040,NBA,spread,-110,0.5238,1,0,56.0,1.31,12.3,23.4,62.47,1,0,0,0,Won
106041,NFL,total,-110,0.5238,0,1,65.3,-0.09,6.2,37.4,14.5,1,0,0,0,Won
106042,NHL,moneyline,-250,0.7143,1,1,71.5,1.19,-3.1,10.4,31.64,0,0,0,0,Won
106043,Soccer,spread,-110,0.5238,1,0,67.7,-1.17,-15.6,27.8,19.74,4,1,0,0,Won
106044,NBA,total,-115,0.5349,0,0,64.0,-0.25,-10.7,9.8,20.53,3,0,0,0,Lost
106045,NBA,spread,-110,0.5238,1,0,75.5,0.8,-14.6,23.3,23.47,1,0,0,1,Lost
106046,NBA,spread,-110,0.5238,0,1,66.3,1.68,-16.0,5.3,26.22,1,0,0,0,Won
106047,NFL,moneyline,-180,0.6429,1,1,49.8,-0.67,-4.9,38.9,18.3,1,0,0,0,Lost
106048,NFL,moneyline,-180,0.6429,0,1,79.1,0.0,-5.5,17.3,38.21,1,0,1,0,Won
106049,NBA,moneyline,-130,0.5652,1,1,63.1,0.08,12.8,21.3,125.8,1,0,0,0,Won
106050,NBA,total,-110,0.5238,0,0,48.8,-0.09,-16.0,16.2,46.59,1,1,0,0,Lost
106051,MLB,spread,-110,0.5238,1,0,63.5,-1.32,9.2,45.8,25.02,1,0,0,0,Lost
106052,NHL,total,-110,0.5238,0,0,62.4,0.49,1.7,21.6,95.74,1,0,0,1,Won
106053,NFL,spread,-110,0.5238,1,1,50.7,-1.22,3.0,40.3,89.24,1,0,0,0,Won
106054,NFL,spread,-105,0.5122,1,0,66.0,1.15,-2.7,10.6,69.25,1,0,0,0,Lost
106055,NFL,spread,-105,0.5122,0,1,88.5,1.42,19.6,28.7,44.49,2,0,0,0,Won
106056,NFL,spread,-120,0.5455,0,0,61.9,-0.71,-10.9,71.1,45.0,0,0,0,0,Lost
106057,MLB,spread,-110,0.5238,1,1,59.9,-1.24,-8.2,73.9,56.42,1,0,0,1,Lost
106058,NHL,total,-105,0.5122,0,0,38.0,0.0,5.9,1.7,91.4,2,0,0,0,Lost
106059,Soccer,total,-110,0.5238,1,1,90.6,-0.55,-0.8,20.0,15.66,1,0,0,0,Won
106060,MLB,total,-115,0.5349,1,0,48.8,-0.22,1.2,4.6,26.19,2,1,0,0,Lost
106061,NBA,spread,-110,0.5238,1,0,41.1,0.12,3.9,12.1,70.99,3,0,0,1,Won
106062,NFL,total,-110,0.5238,0,0,59.3,-1.0,4.8,10.5,33.25,3,0,0,0,Won
106063,NBA,spread,-110,0.5238,0,0,70.1,1.68,5.7,29.6,32.74,0,0,0,0,Won
106064,NBA,moneyline,110,0.4762,0,0,72.8,-0.74,-6.0,15.2,68.82,1,1,0,0,Lost
106065,Soccer,moneyline,-130,0.5652,1,1,57.9,1.08,20.5,8.8,12.3,2,0,0,0,Won
106066,NBA,spread,-115,0.5349,1,0,56.8,-0.95,3.8,27.7,73.8,2,0,0,0,Lost
106067,NFL,moneyline,-180,0.6429,1,1,66.0,0.14,-4.8,6.8,12.63,0,0,0,1,Lost
106068,NBA,total,-115,0.5349,0,1,77.7,0.51,9.4,8.6,21.21,3,0,0,0,Lost
106069,NFL,spread,-110,0.5238,0,0,65.1,0.1,-25.9,12.2,6.76,2,0,0,0,Lost
106070,Soccer,moneyline,150,0.4,1,0,61.2,-0.3,-15.0,14.3,19.38,0,0,0,0,Lost
106071,NFL,total,-105,0.5122,0,1,77.0,-0.48,-7.9,20.1,51.58,1,0,0,0,Lost
106072,NFL,spread,-115,0.5349,0,1,49.7,-0.31,-15.6,20.4,35.97,4,0,1,1,Won
106073,NFL,spread,-110,0.5238,1,1,71.1,-0.65,8.1,9.8,23.79,1,1,0,0,Lost
106074,NHL,spread,-110,0.5238,0,0,60.7,0.32,7.7,21.3,45.41,1,0,0,0,Won
106075,NBA,total,-115,0.5349,0,0,57.4,1.9,18.1,18.4,45.96,1,0,0,0,Lost
106076,MLB,spread,-120,0.5455,1,0,52.0,0.37,-8.4,17.2,10.82,0,0,0,1,Lost
106077,NBA,moneyline,220,0.3125,0,0,59.6,0.6,5.3,4.3,84.8,2,0,0,0,Won
106078,NFL,spread,-115,0.5349,1,1,59.2,1.23,13.9,25.5,51.96,2,0,0,0,Lost
106079,NHL,total,-110,0.5238,1,0,90.7,-0.6,-3.5,28.6,7.58,2,0,0,0,Lost
106080,NFL,total,-110,0.5238,0,1,82.3,-1.87,6.3,33.1,139.83,3,0,1,0,Won
106081,NFL,moneyline,250,0.2857,1,0,71.1,-0.06,-2.7,19.2,23.01,3,0,0,1,Lost
106082,MLB,total,-110,0.5238,1,1,56.6,1.0,14.3,43.7,10.95,0,0,0,1,Lost
106083,NFL,moneyline,-200,0.6667,0,1,54.5,2.22,-10.6,25.8,8.91,1,0,0,0,Lost
106084,NFL,total,-105,0.5122,0,0,55.5,-1.05,-20.1,11.5,6.77,0,0,1,0,Lost
106085,NHL,spread,-115,0.5349,0,0,59.4,1.13,-6.0,15.8,18.97,1,0,0,0,Lost
106086,NBA,spread,-110,0.5238,1,0,40.6,0.3,3.4,10.0,14.76,1,1,0,0,Lost
106087,NFL,total,-105,0.5122,0,1,71.8,-0.35,3.8,6.8,10.34,3,0,1,0,Won
106088,NBA,spread,-110,0.5238,0,1,79.0,-1.07,-0.1,31.2,22.17,2,0,0,0,Won
106089,NHL,spread,-120,0.5455,1,0,31.2,-0.56,-4.0,13.2,127.47,2,0,0,0,Lost
106090,NFL,total,-115,0.5349,1,0,47.2,0.61,-13.5,31.0,15.41,0,1,0,0,Won
106091,NFL,moneyline,-150,0.6,0,1,80.7,1.31,14.0,89.0,21.94,0,0,0,0,Won
106092,MLB,spread,-110,0.5238,1,1,67.5,-2.79,-3.2,42.5,51.44,0,0,0,0,Won
106093,MLB,spread,-115,0.5349,0,0,44.6,0.55,-7.2,7.0,166.23,1,1,0,1,Lost
106094,Soccer,spread,-110,0.5238,0,1,74.8,-0.56,-1.7,10.0,35.78,1,0,1,0,Won
106095,NBA,spread,-120,0.5455,1,1,58.9,-0.41,-13.1,27.8,46.26,2,1,0,0,Won
106096,NFL,spread,-115,0.5349,0,0,55.2,0.42,-10.1,24.2,66.76,2,1,0,0,Lost
106097,NBA,moneyline,110,0.4762,1,0,44.3,2.03,8.0,54.7,47.56,2,0,0,1,Lost
106098,MLB,total,-110,0.5238,1,0,55.2,-0.77,-13.7,11.9,6.19,2,0,0,0,Lost
106099,NFL,spread,-115,0.5349,0,1,78.2,-0.07,-21.5,5.3,14.45,1,0,0,0,Lost
106100,MLB,spread,-110,0.5238,0,1,57.3,-1.56,-5.8,7.2,58.54,0,0,0,0,Won
106101,NFL,moneyline,220,0.3125,1,0,65.7,0.41,1.6,48.4,17.99,1,0,1,0,Won
106102,NHL,spread,-120,0.5455,1,0,57.4,-0.75,15.0,19.2,8.7,4,0,0,0,Won
106103,NHL,spread,-110,0.5238,1,1,78.9,1.69,-1.4,35.2,23.15,1,0,0,0,Lost
106104,NBA,spread,-110,0.5238,0,0,52.4,0.37,4.7,12.3,50.56,3,0,0,0,Lost
106105,Soccer,moneyline,150,0.4,0,0,76.7,-0.38,-17.8,8.6,48.61,3,0,0,0,Won
106106,Soccer,spread,-110,0.5238,0,0,66.2,-0.34,0.7,30.0,31.34,2,0,0,0,Won
106107,NFL,spread,-110,0.5238,1,0,60.9,0.35,-14.9,5.0,5.19,1,0,0,0,Lost
106108,NBA,moneyline,-200,0.6667,1,1,69.4,0.79,9.5,25.8,36.41,2,0,0,0,Lost
106109,MLB,total,-110,0.5238,0,1,57.4,-1.13,-0.1,71.6,8.76,2,0,0,0,Won
106110,NFL,moneyline,180,0.3571,0,0,51.6,-0.16,-2.1,2.2,50.81,4,1,0,0,Lost
106111,NBA,total,-110,0.5238,0,0,61.1,-0.04,4.6,7.1,42.64,2,0,0,0,Won
106112,NFL,moneyline,250,0.2857,1,0,43.6,0.24,-7.4,16.3,17.82,3,0,0,0,Won
106113,Soccer,spread,-110,0.5238,0,1,58.8,1.46,-7.3,10.9,8.34,1,0,0,1,Lost
106114,NBA,spread,-110,0.5238,1,1,54.8,-1.39,-12.9,14.8,88.01,4,0,0,0,Won
106115,NHL,spread,-110,0.5238,0,1,72.9,1.06,15.9,96.0,39.6,1,0,0,0,Won
106116,NBA,spread,-105,0.5122,0,0,65.0,0.34,-4.2,9.2,12.35,1,0,0,0,Won
106117,NFL,spread,-110,0.5238,1,0,73.2,-0.59,-9.3,13.7,121.68,2,0,0,0,Lost
106118,Soccer,spread,-110,0.5238,0,1,62.0,0.93,6.8,6.8,31.24,0,0,0,0,Lost
106119,NFL,moneyline,-150,0.6,1,1,56.3,-0.3,-1.4,4.7,16.21,2,0,0,0,Lost
106120,NFL,moneyline,-180,0.6429,0,1,48.4,-1.78,-29.4,24.6,82.02,2,0,0,0,Lost
106121,NBA,spread,-110,0.5238,1,0,61.3,-3.64,22.8,3.8,63.97,3,1,0,0,Won
106122,MLB,moneyline,180,0.3571,0,0,71.8,-1.34,-7.3,5.1,52.4,2,0,0,0,Lost
106123,NBA,spread,-110,0.5238,1,1,65.1,-0.5,-11.6,17.1,37.91,0,0,0,0,Lost
106124,NFL,moneyline,-150,0.6,1,1,66.3,0.25,-3.5,27.9,10.36,3,0,0,0,Won
106125,NBA,moneyline,150,0.4,0,0,57.9,0.6,-7.7,7.5,10.87,2,0,0,0,Won
106126,NFL,spread,-120,0.5455,0,0,61.0,-0.3,-7.5,8.5,20.46,2,0,0,0,Won
106127,NFL,spread,-110,0.5238,1,1,78.0,-1.44,-4.1,3.8,5.0,1,1,0,0,Lost
106128,NBA,total,-110,0.5238,1,1,89.0,-0.4,-27.8,26.0,39.23,1,0,0,0,Lost
106129,NFL,moneyline,-150,0.6,1,1,72.0,-0.18,7.3,17.0,27.74,1,0,0,1,Won
106130,NBA,moneyline,-180,0.6429,0,1,72.8,1.88,5.9,16.6,31.43,3,1,0,0,Lost
106131,MLB,spread,-110,0.5238,0,0,52.1,0.58,-21.8,5.1,132.48,0,1,0,0,Lost
106132,NHL,spread,-110,0.5238,0,1,64.7,-1.66,4.0,34.1,10.1,1,0,0,0,Won
106133,NFL,spread,-105,0.5122,1,1,64.5,-0.25,-11.8,10.5,34.08,2,0,0,0,Lost
106134,NBA,total,-115,0.5349,1,1,61.6,0.82,-6.8,36.6,10.17,1,0,0,1,Won
106135,NFL,spread,-105,0.5122,1,0,59.5,-0.01,2.7,9.1,100.47,1,0,0,0,Lost
106136,Soccer,spread,-120,0.5455,0,1,73.5,-1.66,4.9,22.1,11.27,2,0,0,0,Won
106137,NFL,total,-115,0.5349,0,1,66.8,0.93,2.5,8.3,180.98,0,0,0,0,Lost
106138,NFL,moneyline,-200,0.6667,0,1,62.6,0.46,-18.2,39.1,11.98,2,0,1,0,Lost
106139,NBA,spread,-105,0.5122,0,0,59.5,-0.19,-0.7,5.5,40.24,2,0,0,0,Won
106140,NFL,moneyline,-200,0.6667,0,1,54.5,-0.74,4.4,21.6,48.65,1,0,0,0,Lost
106141,NFL,moneyline,180,0.3571,0,0,67.6,1.01,-10.8,5.5,68.1,2,0,0,1,Lost
106142,NFL,total,-110,0.5238,1,0,53.0,-1.91,-11.6,11.2,10.82,1,0,0,1,Lost
106143,MLB,spread,-115,0.5349,1,0,41.1,-1.61,3.6,29.2,9.7,1,1,0,1,Lost
106144,MLB,total,-110,0.5238,1,0,60.5,-0.8,5.4,5.9,19.26,0,0,1,0,Lost
106145,MLB,spread,-110,0.5238,1,1,69.1,0.38,-8.3,25.1,57.87,4,0,1,0,Lost
106146,NHL,total,-110,0.5238,1,1,55.7,-1.33,1.4,32.5,30.13,1,0,0,0,Won
106147,NBA,total,-110,0.5238,1,1,73.5,-0.52,-20.6,2.7,83.63,3,0,0,0,Lost
106148,Soccer,total,-105,0.5122,1,0,65.6,-0.41,1.7,25.2,13.57,1,0,1,0,Won
